customerID,gender,tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST101917,Female,63,One year,85.37,5391.14,Electronic check,Yes
CUST101918,Male,61,One year,97.39,5938.84,Electronic check,Yes
CUST101919,Male,71,One year,101.38,7202.13,Bank transfer,No
CUST101920,Male,60,One year,69.35,4176.82,Credit card,No
CUST101921,Male,32,Two year,40.54,1311.93,Bank transfer,No
CUST101922,Female,65,Month-to-month,93.72,6107.42,Mailed check,No
CUST101923,Male,29,Two year,89.97,2599.93,Credit card,No
CUST101924,Female,19,Month-to-month,44.63,829.37,Credit card,No
CUST101925,Male,59,One year,110.34,6500.5,Credit card,No
CUST101926,Male,23,Month-to-month,30.44,691.27,Credit card,No
CUST101927,Male,3,Two year,118.27,,Bank transfer,No
CUST101928,Female,36,Two year,106.02,3822.69,Electronic check,No
CUST101929,Male,3,Month-to-month,88.79,249.64,Electronic check,No
CUST101930,Female,17,One year,113.87,1921.21,Mailed check,No
CUST101931,Female,65,One year,92.23,5981.18,Electronic check,No
CUST101932,Male,47,Two year,39.05,1840.57,Electronic check,No
CUST101933,Male,32,Month-to-month,64.22,2064.46,Electronic check,No
CUST101934,Male,57,One year,27.15,1561.94,Electronic check,No
CUST101935,Female,27,One year,58.97,1609.82,Mailed check,No
CUST101936,Male,34,Two year,94.16,3189.51,Bank transfer,No
CUST101937,Female,9,One year,58.64,520.15,Credit card,No
CUST101938,Female,64,Month-to-month,53.03,3383.53,Electronic check,No
CUST101939,Male,41,Two year,79.54,3255.49,Bank transfer,No
CUST101940,Male,8,Two year,107.22,874.35,Electronic check,No
CUST101941,Female,59,Month-to-month,24.76,1463.84,Electronic check,No
CUST101942,Female,14,Two year,58.55,829.23,Credit card,Yes
CUST101943,Female,56,One year,35.82,2005.52,Credit card,No
CUST101944,Male,68,One year,,6069.87,Credit card,No
CUST101945,Female,21,Month-to-month,30.57,624.54,Electronic check,No
CUST101946,Male,63,One year,86.48,5449.76,Electronic check,No
CUST101947,Female,40,,48.62,1953.55,Electronic check,No
CUST101948,Female,70,Month-to-month,39.89,2780.91,Credit card,Yes
CUST101949,Male,55,One year,113.64,6259.08,Mailed check,No
CUST101950,Female,22,Month-to-month,21.85,493.13,,Yes
CUST101951,Male,24,One year,63.78,1527.2,Mailed check,No
CUST101952,Male,5,Two year,22.16,120.66,Electronic check,No
CUST101953,Female,33,Two year,68.36,2252.04,Electronic check,No
CUST101954,Male,62,Month-to-month,70.1,4353.33,Mailed check,No
CUST101955,Male,8,One year,52.17,427.92,Electronic check,No
CUST101956,Female,59,One year,33.22,1979.66,Bank transfer,No
CUST101957,Male,48,Two year,57.64,2760.54,Electronic check,Yes
CUST101958,Male,50,Two year,87.23,4357.94,Bank transfer,No
CUST101959,Male,59,One year,98.24,5782.78,Mailed check,No
CUST101960,Female,69,Month-to-month,73.08,5030.68,Mailed check,No
CUST101961,Male,36,Two year,78.98,2851.02,Electronic check,Yes
CUST101962,Female,30,Month-to-month,40.06,1218.48,Bank transfer,Yes
CUST101963,Female,40,Month-to-month,48.73,1944.98,Electronic check,Yes
CUST101964,Male,61,Two year,36.19,2194.78,Credit card,Yes
CUST101965,Male,57,Month-to-month,44.93,2552.41,Credit card,No
CUST101966,Male,13,Month-to-month,42.49,,,Yes
CUST101967,Female,35,One year,71.94,2509.53,Credit card,No
CUST101968,Male,35,Month-to-month,76.27,2658.79,Electronic check,Yes
CUST101969,Male,7,One year,114.49,810.87,Credit card,No
CUST101970,Male,25,Two year,39.56,969.31,Bank transfer,No
CUST101971,Male,35,Two year,84.17,2947.52,Mailed check,Yes
CUST101972,Male,47,One year,,4793.06,Mailed check,No
CUST101973,Female,27,Two year,76.02,2043.19,Credit card,No
CUST101974,Female,67,Month-to-month,45.5,3052.63,Credit card,Yes
CUST101975,Male,61,Month-to-month,46.26,,Credit card,No
CUST101976,Male,50,Month-to-month,23.93,1202.7,Electronic check,No
CUST101977,Male,41,Two year,50.54,2069.97,Mailed check,No
CUST101978,Male,28,Month-to-month,94.46,2638.74,Credit card,No
CUST101979,Female,9,Two year,24.75,236.19,Bank transfer,No
CUST101980,Male,38,Month-to-month,41.93,1603.68,Credit card,Yes
CUST101981,Female,0,One year,90.62,-7.15,Mailed check,No
CUST101982,Female,38,Two year,98.27,3718.38,,Yes
CUST101983,Male,20,Two year,65.53,1293.47,Mailed check,No
CUST101984,Female,64,Month-to-month,89.81,5731.61,,No
CUST101985,,14,Two year,58.8,826.51,Bank transfer,Yes
CUST101986,Female,3,Two year,35.99,90.04,Credit card,No
CUST101987,Female,59,One year,59.81,3522.27,Bank transfer,No
CUST101988,Male,60,One year,78.0,4690.13,Bank transfer,No
CUST101989,Male,19,Month-to-month,114.81,2173.16,Credit card,No
CUST101990,Female,9,One year,26.88,252.45,Bank transfer,No
CUST101991,Male,33,Month-to-month,70.74,2344.24,Electronic check,No
CUST101992,Male,47,Month-to-month,52.89,2475.66,Credit card,No
CUST101993,Male,32,Month-to-month,70.83,2275.71,Credit card,No
CUST101994,Male,60,Two year,22.4,1353.91,Bank transfer,Yes
CUST101995,Male,9,One year,51.3,457.6,Bank transfer,Yes
CUST101996,Female,53,Month-to-month,101.99,5393.89,Credit card,No
CUST101997,Male,64,One year,75.39,4825.81,Electronic check,No
CUST101998,Male,0,Month-to-month,65.06,16.86,Bank transfer,No
CUST101999,Male,4,One year,48.55,199.78,Bank transfer,No
CUST102000,Male,14,One year,49.8,684.12,Mailed check,Yes
CUST102001,Female,27,Month-to-month,58.31,1581.68,Electronic check,Yes
CUST102002,Female,22,Two year,103.56,2275.41,Electronic check,No
CUST102003,Female,16,One year,116.72,1871.18,Credit card,Yes
CUST102004,Female,12,Two year,63.87,775.8,Electronic check,No
CUST102005,,13,Two year,59.34,772.02,Credit card,No
CUST102006,Female,10,Month-to-month,104.66,1059.16,Mailed check,Yes
CUST102007,Male,27,Month-to-month,62.69,1701.52,Electronic check,No
CUST102008,Male,41,Month-to-month,75.2,3087.8,Bank transfer,No
CUST102009,Male,60,One year,43.09,2571.43,Mailed check,No
CUST102010,Male,63,Month-to-month,94.35,5957.49,Credit card,No
CUST102011,Male,30,Month-to-month,73.2,2213.44,Mailed check,No
CUST102012,Female,9,One year,100.9,893.58,Credit card,No
CUST102013,Female,7,One year,98.07,686.02,Mailed check,No
CUST102014,Female,20,Month-to-month,41.5,820.36,Credit card,Yes
CUST102015,Female,58,Month-to-month,91.56,5320.66,Electronic check,No
CUST102016,Male,49,Month-to-month,,4909.36,Bank transfer,Yes
CUST102017,Female,68,Month-to-month,54.61,3699.12,Credit card,Yes
CUST102018,Male,69,Two year,37.26,2586.02,Mailed check,No
CUST102019,Female,29,Two year,20.26,574.78,Credit card,No
CUST102020,Male,16,Month-to-month,65.09,1053.33,Credit card,Yes
CUST102021,Male,19,Two year,55.24,1047.84,Credit card,No
CUST102022,Female,47,One year,75.49,3541.16,Mailed check,No
CUST102023,Male,1,Two year,38.8,25.13,Bank transfer,Yes
CUST102024,Male,36,Two year,105.97,3801.62,Electronic check,No
CUST102025,Female,0,Month-to-month,45.78,6.48,Bank transfer,Yes
CUST102026,Male,3,Two year,42.64,129.94,Credit card,No
CUST102027,Female,53,Two year,68.07,3592.59,Mailed check,Yes
CUST102028,Female,24,Two year,69.89,1661.87,Bank transfer,No
CUST102029,Female,2,Two year,41.51,,Credit card,Yes
CUST102030,Male,8,One year,47.19,387.27,Electronic check,No
CUST102031,Male,33,Month-to-month,36.97,1228.49,Electronic check,No
CUST102032,Male,42,,91.85,,Electronic check,No
CUST102033,Female,21,One year,97.01,2039.62,,No
CUST102034,Male,69,Two year,66.23,4553.26,Mailed check,Yes
CUST102035,Female,1,One year,91.41,107.56,Bank transfer,No
CUST102036,Female,65,Two year,93.59,6099.63,Electronic check,Yes
CUST102037,Male,31,One year,33.83,1056.66,Credit card,No
CUST102038,Female,15,Month-to-month,116.62,1766.35,Credit card,Yes
CUST102039,Male,0,,102.1,12.46,Bank transfer,No
CUST102040,Male,71,Month-to-month,40.45,2885.09,Electronic check,No
CUST102041,Male,47,Two year,,1817.93,Credit card,No
CUST102042,,49,Two year,32.57,1588.17,Bank transfer,Yes
CUST102043,Male,12,One year,33.84,394.79,Mailed check,No
CUST102044,Female,14,One year,94.82,1320.57,Mailed check,No
CUST102045,Female,52,Month-to-month,66.97,3487.58,Mailed check,No
CUST102046,Female,43,Two year,98.29,4213.38,Electronic check,No
CUST102047,Male,7,One year,94.63,,,No
CUST102048,Male,45,Two year,80.46,3619.42,Bank transfer,No
CUST102049,Male,68,Two year,88.64,6016.84,Credit card,Yes
CUST102050,Female,18,Month-to-month,21.84,396.67,Credit card,No
CUST102051,Male,37,Month-to-month,51.18,1910.59,Credit card,No
CUST102052,Female,10,Two year,83.78,847.72,Bank transfer,No
CUST102053,Female,42,Two year,20.93,885.72,Credit card,No
CUST102054,Male,19,Two year,23.3,,Bank transfer,No
CUST102055,Male,19,Two year,105.19,1998.13,Bank transfer,No
CUST102056,Female,20,,88.4,1755.46,Mailed check,No
CUST102057,Male,56,One year,46.54,2622.03,Credit card,No
CUST102058,Female,49,Month-to-month,88.8,4341.14,Mailed check,No
CUST102059,Male,25,One year,99.25,2464.9,Electronic check,No
CUST102060,Male,29,Two year,50.68,1479.72,Electronic check,Yes
CUST102061,Female,30,One year,23.6,,Electronic check,Yes
CUST102062,Male,41,Month-to-month,113.28,4639.36,Bank transfer,Yes
CUST102063,Female,67,Month-to-month,54.52,3633.97,Bank transfer,No
CUST102064,Male,60,Two year,30.65,1824.48,Bank transfer,No
CUST102065,Female,60,Month-to-month,69.19,4138.33,Credit card,No
CUST102066,Female,69,Two year,96.85,6664.83,Mailed check,No
CUST102067,Male,67,Month-to-month,42.16,2830.99,Bank transfer,No
CUST102068,Female,16,Month-to-month,46.95,764.68,Mailed check,No
CUST102069,Male,18,Two year,44.27,791.79,Mailed check,No
CUST102070,Male,50,One year,119.17,5973.48,Mailed check,Yes
CUST102071,Male,69,Month-to-month,39.74,2730.59,Credit card,Yes
CUST102072,Female,62,One year,77.55,4801.12,Credit card,Yes
CUST102073,Female,29,Month-to-month,112.53,3249.4,Electronic check,Yes
CUST102074,Male,24,Month-to-month,34.69,837.38,Electronic check,No
CUST102075,Male,70,Month-to-month,117.09,8193.09,Mailed check,No
CUST102076,Female,25,Month-to-month,114.75,2873.28,Electronic check,Yes
CUST102077,Male,55,One year,108.46,5975.77,Mailed check,Yes
CUST102078,Male,21,One year,41.46,872.49,Credit card,Yes
CUST102079,Female,18,Month-to-month,83.41,1506.49,Credit card,No
CUST102080,Male,30,Month-to-month,96.09,2900.11,Credit card,No
CUST102081,Female,25,One year,118.6,2956.96,Bank transfer,No
CUST102082,Male,41,Two year,38.04,1554.01,Mailed check,Yes
CUST102083,Female,40,Two year,96.6,3872.71,Credit card,No
CUST102084,Male,22,One year,53.88,1189.81,Mailed check,Yes
CUST102085,Male,46,Month-to-month,37.56,,Electronic check,Yes
CUST102086,Female,12,Month-to-month,62.14,740.73,Electronic check,No
CUST102087,Male,65,Two year,99.38,6458.41,Credit card,No
CUST102088,Female,65,Two year,66.48,4317.98,Mailed check,No
CUST102089,Male,15,One year,73.75,1093.38,Credit card,No
CUST102090,Female,27,Two year,119.52,3244.02,Electronic check,No
CUST102091,Female,34,,59.91,2047.43,Credit card,Yes
CUST102092,Female,40,Two year,81.54,3260.85,Mailed check,No
CUST102093,Female,30,Two year,56.52,1702.8,Electronic check,Yes
CUST102094,Male,31,Two year,59.28,1853.57,Bank transfer,No
CUST102095,Male,53,Month-to-month,89.56,4732.13,Electronic check,Yes
CUST102096,Female,71,Month-to-month,113.79,8069.1,Bank transfer,No
CUST102097,Female,58,Month-to-month,74.24,4307.63,Credit card,No
CUST102098,Female,40,Two year,96.84,3885.56,Credit card,No
CUST102099,Male,65,One year,28.92,1861.25,Mailed check,Yes
CUST102100,Male,53,One year,41.12,2198.72,Bank transfer,No
CUST102101,Male,39,One year,70.21,2736.39,Credit card,No
CUST102102,Male,27,One year,22.0,588.37,Bank transfer,No
CUST102103,Female,36,Month-to-month,45.29,1622.15,Credit card,No
CUST102104,Female,64,Month-to-month,71.74,4578.33,Electronic check,No
CUST102105,Female,54,Two year,21.5,1172.66,Credit card,Yes
CUST102106,Male,3,Two year,46.45,157.57,Mailed check,No
CUST102107,Male,9,One year,71.4,639.15,Electronic check,Yes
CUST102108,Male,46,,77.31,3574.36,Mailed check,Yes
CUST102109,Female,13,One year,112.58,1476.49,Electronic check,No
CUST102110,Female,37,Two year,84.53,3126.85,Bank transfer,No
CUST102111,Male,11,Two year,61.47,683.13,Mailed check,Yes
CUST102112,Female,44,One year,113.04,4971.16,,Yes
CUST102113,Male,16,Two year,98.49,1578.19,Bank transfer,No
CUST102114,Male,34,One year,40.0,1342.32,Credit card,No
CUST102115,Female,65,Month-to-month,33.08,2158.05,Electronic check,No
CUST102116,Male,40,One year,87.58,3485.31,Electronic check,No
CUST102117,Female,66,Month-to-month,75.99,5028.02,Credit card,No
CUST102118,,28,Month-to-month,98.97,2784.16,Credit card,Yes
CUST102119,Female,17,Two year,93.88,1585.44,Bank transfer,Yes
CUST102120,Female,19,Two year,82.52,1560.83,Credit card,No
CUST102121,Female,13,Two year,118.64,1541.57,Mailed check,No
CUST102122,Male,33,One year,73.36,2424.75,Mailed check,Yes
CUST102123,Male,48,One year,31.31,,Credit card,Yes
CUST102124,Female,53,Two year,102.83,5453.69,Mailed check,Yes
CUST102125,Female,30,One year,45.19,1347.61,Credit card,No
CUST102126,Male,57,Two year,97.73,5552.83,Bank transfer,No
CUST102127,Male,41,One year,115.71,4724.21,Mailed check,No
CUST102128,Male,57,Month-to-month,89.68,5095.81,Mailed check,No
CUST102129,Female,29,Month-to-month,79.6,2320.09,Credit card,No
CUST102130,Male,24,Two year,66.04,1603.42,Mailed check,No
CUST102131,Male,62,One year,56.44,3496.36,Electronic check,Yes
CUST102132,Female,18,One year,55.3,995.91,Bank transfer,Yes
CUST102133,Male,71,Month-to-month,83.64,5924.31,Bank transfer,Yes
CUST102134,Male,7,Month-to-month,95.13,667.95,Mailed check,No
CUST102135,Male,2,Two year,87.85,161.49,Mailed check,No
CUST102136,Female,66,Month-to-month,39.84,2633.89,Electronic check,No
CUST102137,Female,16,Two year,69.4,1127.73,Electronic check,Yes
CUST102138,Female,13,Month-to-month,99.16,1276.91,Mailed check,No
CUST102139,Female,8,Month-to-month,67.57,551.14,Mailed check,No
CUST102140,Female,61,One year,73.66,4474.2,Electronic check,No
CUST102141,Female,20,,97.11,1937.22,Credit card,Yes
CUST102142,Female,36,Month-to-month,86.13,3085.11,Electronic check,Yes
CUST102143,Male,10,Two year,60.93,603.4,Credit card,No
CUST102144,,19,Month-to-month,109.54,2068.2,Bank transfer,No
CUST102145,Female,34,Two year,36.26,1227.77,Bank transfer,No
CUST102146,,52,Month-to-month,119.55,6213.3,Electronic check,Yes
CUST102147,Male,46,Month-to-month,31.89,1458.96,Credit card,No
CUST102148,Female,51,Two year,21.49,1102.25,Electronic check,No
CUST102149,Male,7,One year,109.0,779.75,Electronic check,No
CUST102150,Male,3,Two year,44.5,129.52,Credit card,No
CUST102151,Male,26,Two year,92.97,2404.91,Electronic check,No
CUST102152,Male,43,Two year,101.1,4338.13,Bank transfer,No
CUST102153,Male,39,One year,105.9,4144.26,Mailed check,No
CUST102154,Female,46,Month-to-month,119.16,5484.23,Mailed check,No
CUST102155,Female,43,Two year,49.4,2122.4,Electronic check,No
CUST102156,Female,47,Two year,91.02,4263.93,Credit card,No
CUST102157,Male,51,One year,31.54,1606.53,Credit card,Yes
CUST102158,Female,67,Two year,,4056.7,Bank transfer,No
CUST102159,Male,10,Month-to-month,104.8,1065.73,Credit card,No
CUST102160,Male,3,One year,56.77,185.67,Credit card,No
CUST102161,Male,47,Month-to-month,79.11,3701.53,Bank transfer,Yes
CUST102162,Male,25,Month-to-month,70.38,,Electronic check,No
CUST102163,Female,38,One year,84.6,3203.8,Mailed check,Yes
CUST102164,Female,57,Two year,117.29,6681.96,Bank transfer,No
CUST102165,Male,18,Month-to-month,25.57,475.33,Electronic check,Yes
CUST102166,Female,57,Month-to-month,77.4,4412.9,Bank transfer,No
CUST102167,Male,27,Month-to-month,106.3,2863.47,Electronic check,Yes
CUST102168,Female,65,Month-to-month,68.14,4417.42,Bank transfer,No
CUST102169,Female,9,One year,27.85,262.66,Electronic check,No
CUST102170,Male,57,One year,76.05,4339.83,Bank transfer,No
CUST102171,Female,13,Month-to-month,53.21,690.45,Electronic check,Yes
CUST102172,Male,14,Two year,35.49,485.56,Bank transfer,No
CUST102173,Female,32,Month-to-month,104.9,3350.17,Mailed check,Yes
CUST102174,Male,16,Two year,72.16,1172.95,Mailed check,No
CUST102175,Male,23,,113.33,2607.39,Credit card,No
CUST102176,Female,29,Two year,100.6,2913.43,Electronic check,Yes
CUST102177,Female,61,Month-to-month,89.3,5448.16,Bank transfer,No
CUST102178,Male,12,Two year,20.5,257.16,Electronic check,Yes
CUST102179,Female,61,Month-to-month,62.78,3823.18,Mailed check,No
CUST102180,Female,46,Month-to-month,39.75,1815.65,Electronic check,No
CUST102181,Male,15,Two year,111.08,1669.6,Bank transfer,No
CUST102182,,65,One year,37.46,2441.51,,No
CUST102183,Female,42,Two year,48.61,2050.13,Bank transfer,No
CUST102184,Male,7,One year,71.68,517.04,Mailed check,Yes
CUST102185,Male,2,Month-to-month,46.34,87.53,Mailed check,No
CUST102186,Male,11,Two year,40.99,433.9,Mailed check,No
CUST102187,Female,15,Two year,79.91,1216.98,Credit card,No
CUST102188,Female,58,Two year,28.89,1673.02,Mailed check,No
CUST102189,Male,48,One year,25.82,1244.29,Electronic check,Yes
CUST102190,Female,62,One year,57.22,3554.29,Credit card,Yes
CUST102191,Male,61,Month-to-month,92.07,5618.13,Mailed check,Yes
CUST102192,Female,48,One year,75.48,3611.25,Electronic check,Yes
CUST102193,Male,50,One year,62.29,3124.71,Electronic check,Yes
CUST102194,Male,32,Month-to-month,76.58,2462.71,Electronic check,No
CUST102195,Female,29,Two year,56.55,1642.07,Bank transfer,No
CUST102196,,58,Two year,113.61,6588.92,Credit card,Yes
CUST102197,Female,14,Month-to-month,25.49,341.42,Electronic check,No
CUST102198,Female,22,,87.34,1904.84,Bank transfer,Yes
CUST102199,Male,44,One year,,4795.3,Mailed check,No
CUST102200,Male,61,Month-to-month,100.39,6116.22,Electronic check,No
CUST102201,Female,70,Month-to-month,38.4,2706.15,Bank transfer,No
CUST102202,Male,14,Month-to-month,49.59,705.6,Electronic check,No
CUST102203,Male,45,Two year,91.7,4132.9,Credit card,Yes
CUST102204,Male,63,Month-to-month,28.43,1791.8,Credit card,No
CUST102205,Male,45,Month-to-month,101.19,4540.24,Mailed check,No
CUST102206,Male,55,,91.89,5073.09,Electronic check,No
CUST102207,Female,43,Two year,92.96,3992.28,Bank transfer,No
CUST102208,Female,28,One year,30.02,824.84,Mailed check,No
CUST102209,Male,61,Month-to-month,91.78,5598.33,Electronic check,No
CUST102210,Male,51,One year,87.98,4501.94,Mailed check,No
CUST102211,Male,53,Two year,103.09,5479.26,Bank transfer,Yes
CUST102212,Female,56,Two year,24.16,1333.4,Mailed check,Yes
CUST102213,Male,65,Two year,22.31,1465.6,Mailed check,No
CUST102214,Female,21,Two year,57.3,1194.16,Mailed check,Yes
CUST102215,Female,19,,34.88,644.28,Electronic check,Yes
